Verilator Statistics Report

Information:
  Verilator 4.210 2021-07-07 rev v4.210
  Arguments: --cc --exe --top-module SimTop +define+VERILATOR=1 +define+PRINTF_COND=1 +define+RANDOMIZE_REG_INIT +define+RANDOMIZE_MEM_INIT +define+RANDOMIZE_GARBAGE_ASSIGN +define+RANDOMIZE_DELAY=3 +define+BENCHMARK=0 -I/home/tela/Arch2025/lab5/build/../vsrc --x-assign unique -O3 -CFLAGS -g -std=c++2a -static -Wall -I/home/tela/Arch2025/lab5/difftest/src/test/csrc -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/common -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest -DVERILATOR -Wno-maybe-uninitialized  -DNUM_CORES=1 -LDFLAGS -lpthread -lSDL2 -ldl -lz --trace --assert --stats-vars --output-split 30000 --output-split-cfuncs 30000 --trace-fst --trace-structs --no-trace-params -y ../vsrc/ram -o /home/tela/Arch2025/lab5/build/emu -Mdir ../build/emu-compile ../build/../vsrc/SimTop.sv ./src/test/vsrc/common/SimJTAG.v ./src/test/vsrc/common/assert.v ./src/test/vsrc/common/ram.sv ./src/test/vsrc/common/EICG_wrapper.v ./src/test/vsrc/common/ram.v ./src/test/vsrc/common/ref.v ./src/test/vsrc/common/difftest.v /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/emu.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/snapshot.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/vcs/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1581                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1582                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1583                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1584                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1585                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1586                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1587                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1588                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1589                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v159                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1590                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1591                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1592                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1593                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1594                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1595                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1596                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1597                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1598                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1599                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v16                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v160                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1600                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1601                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1602                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1603                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1604                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1605                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1606                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1607                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1608                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1609                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v161                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1610                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1611                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1612                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1613                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1614                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1615                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1616                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1617                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1618                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1619                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v162                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1620                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1621                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1622                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1623                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1624                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1625                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1626                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1627                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1628                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1629                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v163                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1630                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1631                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1632                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1633                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1634                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1635                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1636                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1637                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1638                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1639                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v164                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1640                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1641                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1642                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1643                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1644                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1645                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1646                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1647                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1648                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1649                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v165                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1650                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1651                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1652                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1653                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1654                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1655                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1656                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1657                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1658                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1659                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v166                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1660                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1661                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1662                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1663                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1664                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1665                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1666                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1667                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v1668                              1          1          1          1
